Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1028,GET,True,4.05,4.66
1040,GET,True,,
1040,GET,True,5.35,5.01
1040,GET,True,4.81,4.81
1040,GET,True,4.92,5.8
1040,GET,True,,
1040,GET,True,5.12,5.74
1040,GET,True,4.09,3.61
1040,GET,True,4.6,3.99
1064,GET,True,,
1068,GET,True,3.34,3.45
1116,GET,True,4.92,5.3
1116,GET,True,,
1116,GET,True,,
1116,GET,True,4.22,4.26
1116,GET,True,,
1116,GET,True,,
1116,GET,True,13.5,7.78
1116,GET,True,4.11,4.08
1116,GET,True,5.07,4.29
1116,GET,True,4.47,4.0
1116,GET,True,,
1116,GET,True,,
1116,GET,True,5.03,7.66
1116,GET,True,4.38,4.11
1116,GET,True,4.68,4.27
1116,GET,True,4.81,4.73
1116,GET,True,4.56,4.49
1116,GET,True,,
1116,GET,True,4.32,3.7
1116,GET,True,5.31,4.83
1116,GET,True,5.14,5.65
1116,GET,True,4.86,4.82
1116,GET,True,5.0,3.81
1128,GET,True,4.43,3.57
1128,GET,True,,
1128,GET,True,4.56,3.91
1128,GET,True,,
1128,GET,True,3.62,4.24
1128,GET,True,,
1128,GET,True,,
1128,GET,True,5.2,5.45
1128,GET,True,,
1128,GET,True,4.34,3.58
1128,GET,True,4.13,3.55
1128,GET,True,,
1128,GET,True,4.71,4.8
1128,GET,True,4.86,5.14
1128,GET,True,3.85,3.26
1128,GET,True,5.41,4.48
1128,GET,True,4.66,5.16
1152,GET,True,4.54,3.75
1152,GET,True,5.23,4.67
1152,GET,True,,
1152,GET,True,4.69,3.73
1152,GET,True,,
1152,GET,True,3.83,4.37
1152,GET,True,,
1152,GET,True,4.02,4.6
1152,GET,True,5.96,5.4
1152,GET,True,3.86,3.26
1152,GET,True,4.7,4.68
1152,GET,True,,
1152,GET,True,5.34,5.19
1152,GET,True,1.78,1.52
1152,GET,True,,
1152,GET,True,,
1152,GET,True,4.93,4.45
1152,GET,True,,
1152,GET,True,4.27,6.34
1152,GET,True,7.38,4.2
1152,GET,True,,
1152,GET,True,,
1152,GET,True,,
1152,GET,True,3.99,4.79
1152,GET,True,4.17,4.38
1152,GET,True,3.78,3.24
1152,GET,True,4.73,4.57
1152,GET,True,8.77,4.38
1152,GET,True,,
1156,GET,True,3.99,4.42
1156,GET,True,,
1156,GET,True,4.86,4.9
1156,GET,True,4.57,4.61
1156,GET,True,3.87,3.5
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
