Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1028,GET,True,4.68,3.17
1028,GET,True,14.99,4.09
1028,GET,True,9.06,2.72
1032,GET,True,9.9,4.08
1032,GET,True,13.39,3.03
1032,GET,True,5.52,2.34
1036,GET,True,10.07,6.46
1040,GET,True,8.57,3.33
1044,GET,True,10.16,3.47
1060,GET,True,3.9,2.88
1068,GET,True,16.0,16.67
1068,GET,True,6.34,2.78
1076,GET,True,6.06,3.49
1076,GET,True,5.96,2.63
1080,GET,True,5.98,3.42
1080,GET,True,5.56,3.81
1088,GET,True,11.77,3.23
1128,GET,True,3.57,2.56
1128,GET,True,9.86,4.33
1128,GET,True,7.68,4.43
1128,GET,True,5.57,2.79
1128,GET,True,5.45,3.18
1128,GET,True,12.52,4.71
1128,GET,True,5.52,3.72
1128,GET,True,12.66,3.25
1132,GET,True,4.09,2.57
1132,GET,True,6.28,3.14
1132,GET,True,4.54,7.02
1132,GET,True,11.29,12.98
1132,GET,True,4.51,2.96
1132,GET,True,20.37,3.11
1132,GET,True,3.67,2.95
1132,GET,True,5.3,3.36
1132,GET,True,3.91,2.83
1132,GET,True,3.36,2.37
1132,GET,True,4.56,3.77
1132,GET,True,6.93,3.76
1132,GET,True,4.25,3.5
1132,GET,True,13.77,18.79
1132,GET,True,4.0,3.27
1132,GET,True,8.88,3.59
1132,GET,True,17.31,4.37
1132,GET,True,7.64,4.43
1132,GET,True,4.11,3.51
1132,GET,True,5.44,3.37
1132,GET,True,4.0,2.86
1132,GET,True,6.29,3.62
1132,GET,True,3.84,2.81
1132,GET,True,6.75,3.77
1132,GET,True,9.86,4.15
1132,GET,True,18.23,3.45
1132,GET,True,6.67,3.0
1132,GET,True,9.29,3.14
1132,PUT,False,4.28,1.7
1132,GET,True,12.47,2.9
1132,GET,True,11.09,5.22
1132,GET,True,9.73,3.73
1132,GET,True,4.94,3.12
1132,GET,True,6.02,3.45
1132,PUT,False,3.87,1.99
1132,PUT,False,2.62,1.76
1132,PUT,False,9.35,2.73
1132,GET,True,3.77,3.71
1136,GET,True,4.42,3.31
1144,PUT,False,5.74,6.31
1144,GET,True,10.56,3.31
1148,GET,True,4.16,2.6
1148,GET,True,4.19,4.48
1152,GET,True,12.1,6.06
1152,GET,True,4.7,3.31
1152,GET,True,13.64,4.24
